file_path,test_name,Testing approach,1st Review,Final Classification,Justification,main_concepts,quantum_test,Notes
qiskit-algorithms/test/time_evolvers/variational/variational_principles/imaginary/test_imaginary_mc_lachlan_principle.py,test_calc_metric_tensor,Gray-box Testing,Black-box Testing,Gray-box Testing,Asserts on ImaginaryMcLachlanPrinciple.metric_tensor result,"Quantum Circuit, Pauli Operators, Variational Quantum Algorithms",Yes,
qiskit-algorithms/test/time_evolvers/variational/variational_principles/imaginary/test_imaginary_mc_lachlan_principle.py,test_calc_calc_evolution_gradient,Gray-box Testing,Black-box Testing,Gray-box Testing,Asserts on ImaginaryMcLachlanPrinciple.evolution_gradient result,"ImaginaryMcLachlanPrinciple, Evolution Gradient, SparsePauliOp, EfficientSU2",Yes,
qiskit-algorithms/test/time_evolvers/variational/variational_principles/real/test_real_mc_lachlan_principle.py,test_calc_calc_metric_tensor,Gray-box Testing,Black-box Testing,Gray-box Testing,Asserts on RealMcLachlanPrinciple.metric_tensor result,"Quantum Circuit, Pauli Operators, Variational Quantum Algorithms",Yes,
qiskit-algorithms/test/time_evolvers/variational/variational_principles/real/test_real_mc_lachlan_principle.py,test_calc_evolution_gradient,Gray-box Testing,Black-box Testing,Gray-box Testing,Asserts on RealMcLachlanPrinciple.evolution_gradient result,"Quantum Circuit, Evolution Gradient",Yes,
qiskit-algorithms/test/time_evolvers/variational/solvers/test_varqte_linear_solver.py,test_solve_lse,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on LinearSolver.solve_lse result tuple,"Quantum Circuit, Variational Quantum Eigensolver (VQE), Imaginary Time Evolution",Yes,
qiskit-algorithms/test/time_evolvers/variational/solvers/ode/test_ode_function.py,test_var_qte_ode_function,Black-box Testing,Black-box Testing,Black-box Testing,"Asserts on OdeFunction.var_qte_ode_function, which runs a LinearSolver.solve_lse","Quantum Circuit, ImaginaryMcLachlanPrinciple, VarQTELinearSolver, OdeFunction",Yes,
qiskit-algorithms/test/time_evolvers/variational/solvers/ode/test_ode_function.py,test_var_qte_ode_function_time_param,Gray-box Testing,Black-box Testing,Gray-box Testing,"Asserts on OdeFunction.var_qte_ode_function, which runs a LinearSolver.solve_lse with focus on time parameter","Quantum Circuit, ImaginaryMcLachlanPrinciple, VarQTELinearSolver, OdeFunction",Yes,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_imaginary_evolver.py,test_observables,Classical,Classical,Classical,Asserts on Evolver.evolve numeric result,"Quantum Circuit, Time Evolution, Pauli Operator",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_imaginary_evolver.py,test_quantum_circuit_initial_state,Classical,Classical,Classical,Asserts on Evolver.evolve numeric result,"Quantum Circuit, Time Evolution, SparsePauliOp, Statevector",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_imaginary_evolver.py,test_paulisumop_hamiltonian,Classical,Classical,Classical,Asserts on Evolver.evolve numeric result,"Quantum Circuit, SparsePauliOp, TimeEvolutionProblem, Statevector",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_imaginary_evolver.py,test_error_time_dependency,Classical,Classical,Classical,Argument validation,"Time Evolution, Hamiltonian, Statevector, Imaginary Time Evolver",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_real_evolver.py,test_evolve,Classical,Classical,Classical,Asserts on Evolver.evolve numeric result,"Time Evolution, Hamiltonian, Statevector, SciPyRealEvolver",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_real_evolver.py,test_observables,Classical,Classical,Classical,Asserts on Evolver.evolve numeric result,"Quantum Circuit, Time Evolution, Pauli Operators",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_real_evolver.py,test_quantum_circuit_initial_state,Classical,Classical,Classical,Asserts on Evolver.evolve numeric result,"Quantum Circuit, Time Evolution, SparsePauliOp, SciPyRealEvolver",No,
qiskit-algorithms/test/time_evolvers/classical_methods/test_scipy_real_evolver.py,test_error_time_dependency,Classical,Classical,Classical,Argument validation,"Time Evolution, Hamiltonian, Initial State, Evolver",No,
qiskit-algorithms/test/state_fidelities/test_compute_uncompute.py,test_1param_pair,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on ComputeUncompute.run result,"Quantum Circuit, Fidelity Calculation",Yes,
qiskit-algorithms/test/state_fidelities/test_compute_uncompute.py,test_local,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on ComputeUncompute.run result with focus on local constructor argument,"Quantum Circuit, Fidelity, Quantum Circuit Execution",Yes,
qiskit-algorithms/test/state_fidelities/test_compute_uncompute.py,test_no_params,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on ComputeUncompute.run result with empty parameters,"Quantum Circuit, Fidelity Measurement",Yes,
qiskit-algorithms/test/state_fidelities/test_compute_uncompute.py,test_left_param,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on ComputeUncompute.run result with focus on params,"Quantum Circuit, Fidelity Calculation",Yes,
qiskit-algorithms/test/state_fidelities/test_compute_uncompute.py,test_right_param,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on ComputeUncompute.run result with focus on params,"Quantum Circuit, Fidelity Calculation",Yes,
qiskit-algorithms/test/state_fidelities/test_compute_uncompute.py,test_input_measurements,Gray-box Testing,Black/Gray-box,Gray-box Testing,Asserts on ComputeUncompute.run result with focus on the internal fidelity,"Quantum Circuit, Measurement",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_basic_operator,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on VQD.compute_eigenvalues result,"VQD, Quantum Circuit, COBYLA optimizer",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_full_spectrum,Black-box Testing,Black-box Testing,Black-box Testing,Asserts on VQD.compute_eigenvalues result,"VQD, Eigenvalues, L_BFGS_B optimizer, Sparse Pauli Hamiltonian",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_beta_autoeval,Gray-box Testing,Gray-box Testing,Gray-box Testing,Asserts on internal logic (log level) by running the circuit,"VQD, Eigenvalues, L_BFGS_B optimizer",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_mismatching_num_qubits,Classical,Classical,Classical,Argument validation,"Quantum Circuit, VQD, AlgorithmError",No,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_missing_varform_params,Classical,Classical,Classical,Argument validation,"Variational Form, Quantum Circuit, VQD, AlgorithmError",No,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_callback,Gray-box Testing,Gray-box Testing,Gray-box Testing,Asserts on internal structure by running the circuit,"VQD, COBYLA, Ry Wavefunction, Callback function",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_vqd_optimizer,Gray-box Testing,Gray-box Testing,Gray-box Testing,Asserts on internal logic (callbacks) by running VDQ.compute_eigenvalues,"VQD, RealAmplitudes, SLSQP, L_BFGS_B, SPSA",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_optimizer_list,Gray-box Testing,Black/Gray-box,Gray-box Testing,Asserts on VQD.compute_eigenvalues result intending to check internal logic (optimizer use),"VQD, Optimizers, RealAmplitudes",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_aux_operators_list,Gray-box Testing,Black/Gray-box,Gray-box Testing,Asserts on VQD.compute_eigenvalues result and asserts on internal logic (aux operators),"Quantum Circuit, SparsePauliOp",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_aux_operators_dict,Gray-box Testing,Black/Gray-box,Gray-box Testing,Asserts on VQD.compute_eigenvalues result and asserts on internal logic (aux operators),"Quantum Circuit, SparsePauliOp",Yes,
qiskit-algorithms/test/eigensolvers/test_vqd.py,test_aux_operator_std_dev,Gray-box Testing,Gray-box Testing,Gray-box Testing,Asserts only on internal logic,"VQD, SparsePauliOp, COBYLA, Quantum Expectation Values",Yes,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_ce,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric),"NumPyEigensolver, Eigenvalues, Eigenstates",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_ce_k4,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric),"Eigenvalues, NumPyEigensolver",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_ce_k4_filtered,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric),"NumPyEigensolver, Eigenvalues, Filter Criterion",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_ce_k4_filtered_empty,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric),"NumPyEigensolver, Eigenvalues, Filter Criterion",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_ce_k1_1q,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric),"NumPyEigensolver, Eigenvalues",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_ce_k2_1q,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric),"NumPyEigensolver, Eigenvalues",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_aux_operators_list,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric) with focus on internal logic,"Quantum Operator, NumPyEigensolver",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_aux_operators_dict,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric) with focus on internal logic,"Quantum Operator, NumPyEigensolver",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_pauli_op,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric) with focus on internal logic,"Pauli Operator, NumPyEigensolver",No,
qiskit-algorithms/test/eigensolvers/test_numpy_eigensolver.py,test_scalar_op,Classical,Classical,Classical,Asserts on NumPyEigensolver.compute_eigensolver result (numeric) with focus on internal logic,"Quantum Operator, NumPyEigensolver, Scalar Operator",No,
